ID,Video Title,thumbnail_url,Views,Likes,classification
IC9k4hrDRi0,"Local Style - Surfing Uluwatu, Bali - Ep 1",https://i.ytimg.com/vi/IC9k4hrDRi0/hqdefault.jpg,110560,221.0,1
JHmqxY2CP_w,Campeonato Mineiro de Kung Fu 2007 - luta atleta Daniel,https://i.ytimg.com/vi/JHmqxY2CP_w/hqdefault.jpg,8941,3.0,0
N7BMX0IqOis,Чит на BF 3 и MOHW,https://i.ytimg.com/vi/N7BMX0IqOis/hqdefault.jpg,7946,26.0,1
uEzpeYc6eNs,Jumping around the town,https://i.ytimg.com/vi/uEzpeYc6eNs/hqdefault.jpg,13869,48.0,0
fPDiZ7r36Zg,"Skiing on Amazzonia (black run), Jan. 2015 - Madonna di Campiglio (Italy)",https://i.ytimg.com/vi/fPDiZ7r36Zg/hqdefault.jpg,21428,38.0,0
15uD10eTJ5s,Somerset High School Championship Cheerleaders,https://i.ytimg.com/vi/15uD10eTJ5s/hqdefault.jpg,4416,4.0,0
YIq4kxcVcoU,The Dark Knight Rises ost - 14.Ending Credits,https://i.ytimg.com/vi/YIq4kxcVcoU/hqdefault.jpg,13326,50.0,0
KkEq0XtI6jE,2014/5/18 関西学院大学vs京都学園大学 関西学生サッカー選手権4回戦,https://i.ytimg.com/vi/KkEq0XtI6jE/hqdefault.jpg,3064,4.0,1
LjJiprKN0Ng,"""Masters of the Dance"" - деца, с. Драгичево - Пирински танц",https://i.ytimg.com/vi/LjJiprKN0Ng/hqdefault.jpg,2692,9.0,0
IycDa1376Io,tutorial como germinar semillas y preparar el sustrato,https://i.ytimg.com/vi/IycDa1376Io/hqdefault.jpg,2890,0.0,0
NtmSrd1QDPU,ultimate mortal kombat 3 8 player  tournament,https://i.ytimg.com/vi/NtmSrd1QDPU/hqdefault.jpg,4618,22.0,0
VMUyekLpius,How to Reset Honda Oil Life Dashboard Indicator,https://i.ytimg.com/vi/VMUyekLpius/hqdefault.jpg,4414,9.0,1
wMtRWRO9hew,Karl Pilkington Black Ops Emblem Tutorial,https://i.ytimg.com/vi/wMtRWRO9hew/hqdefault.jpg,15454,120.0,0
RuR5b_8zD34,Домашняя пивоварня,https://i.ytimg.com/vi/RuR5b_8zD34/hqdefault.jpg,70447,52.0,1
ad9Bf9OUg5c,Alexstrasza and Deathwing Encounter 2 (World of Warcraft),https://i.ytimg.com/vi/ad9Bf9OUg5c/hqdefault.jpg,3327,5.0,1
GVaE4yeEDpo,red vs blue i am the best (ft THE ELITES)  (EXTENDED),https://i.ytimg.com/vi/GVaE4yeEDpo/hqdefault.jpg,1452,10.0,0
yoPZjhOl9a4,Julie Zenatti - A la recherche de la diva (Making of),https://i.ytimg.com/vi/yoPZjhOl9a4/hqdefault.jpg,8796,59.0,1
N_2ys1TPipE,Lotus Elise  Top Gear,https://i.ytimg.com/vi/N_2ys1TPipE/hqdefault.jpg,16771,8.0,0
aPd8hOWt3WY,"창원초등학교 '산새가 아침을, 도라지꽃(박지훈 곡)' 대회영상 #1",https://i.ytimg.com/vi/aPd8hOWt3WY/hqdefault.jpg,3978,19.0,1
yRcEQ-WicFQ,箱入り猫 ２(=^・^=)　cat in the box ２,https://i.ytimg.com/vi/yRcEQ-WicFQ/hqdefault.jpg,5541,42.0,0
9C9cKFuhD3c,Fixed Gear Documentary :: Stay Loosen Crew,https://i.ytimg.com/vi/9C9cKFuhD3c/hqdefault.jpg,13335,22.0,1
pYBMqL4Llp0,FISHERMEN/First Fall Striped Bass Fishing Video 10/23/13,https://i.ytimg.com/vi/pYBMqL4Llp0/hqdefault.jpg,1875,10.0,0
yoChntRYsQ4,Hard to Handle Black Crowes Cover,https://i.ytimg.com/vi/yoChntRYsQ4/hqdefault.jpg,31247,79.0,0
81_8v1HU-Y8,Lung Nop Na - Sang Pui,https://i.ytimg.com/vi/81_8v1HU-Y8/hqdefault.jpg,5849,14.0,0
FhCjKg3SJ7A,X Made Alcoholic Santaclaus - Throw away tonight (OFFICIAL VIDEO）,https://i.ytimg.com/vi/FhCjKg3SJ7A/hqdefault.jpg,9672,166.0,1
9p1253k0IUY,Amacker Treestands Story,https://i.ytimg.com/vi/9p1253k0IUY/hqdefault.jpg,6565,9.0,0
ykOE4Dge89g,A Branca de Neve no Gelo - 1º Ensaio,https://i.ytimg.com/vi/ykOE4Dge89g/hqdefault.jpg,7566,37.0,0
-L20wtkAFOs,HOMENAGEM AO CASAMENTO DE THAIS LARISSA,https://i.ytimg.com/vi/-L20wtkAFOs/hqdefault.jpg,4787,9.0,0
7yz8pXVbBhQ,اسلام فانتا ارض الماوى وشارع 8 2014,https://i.ytimg.com/vi/7yz8pXVbBhQ/hqdefault.jpg,14107,28.0,1
_lXOocBS2Vg,"HOW TO MAKE BANANA, CHOCOLATE AND RASPBERRY PANCAKES- HEALTHY RECIPE",https://i.ytimg.com/vi/_lXOocBS2Vg/hqdefault.jpg,17810,404.0,1
8bklgf58y3k,Curage étang FD (2011),https://i.ytimg.com/vi/8bklgf58y3k/hqdefault.jpg,26683,10.0,0
xuNZTdGfKhY,Devil May Cry 4 Cutscenes - 46 - Just out of Reach [HD][1080p].avi,https://i.ytimg.com/vi/xuNZTdGfKhY/hqdefault.jpg,1462,11.0,0
K-YjdStj5X4,Norfolk Southern 22J and 11J,https://i.ytimg.com/vi/K-YjdStj5X4/hqdefault.jpg,1963,7.0,0
CKcnFOFDPxo,Bike park La Bresse 2014 // GoPro HERO 3,https://i.ytimg.com/vi/CKcnFOFDPxo/hqdefault.jpg,7483,38.0,0
7kdnsy0kSGA,vak-f1 ultras,https://i.ytimg.com/vi/7kdnsy0kSGA/hqdefault.jpg,1543,5.0,1
0w9Gdes8A20,07 - Mourner's Kaddish.wmv,https://i.ytimg.com/vi/0w9Gdes8A20/hqdefault.jpg,1977,5.0,1
e0ikT5z2DuQ,Alitas de pollo agridulces con ensalada fresca Parte 1,https://i.ytimg.com/vi/e0ikT5z2DuQ/hqdefault.jpg,8022,43.0,0
5ShcVtlX4b0,علال القادوس وما قاله عن مدينة وزان,https://i.ytimg.com/vi/5ShcVtlX4b0/hqdefault.jpg,10848,70.0,0
dCuLghrDglY,Bộ tứ 10A8 - Tập 193 - Eric trở lại,https://i.ytimg.com/vi/dCuLghrDglY/hqdefault.jpg,142297,130.0,0
yUTwJ72jJhk,or,https://i.ytimg.com/vi/yUTwJ72jJhk/hqdefault.jpg,1392,1.0,1
9HdjvklIQEQ,GoPro kdf 150 f & pit bike 125 f muds water wheeli,https://i.ytimg.com/vi/9HdjvklIQEQ/hqdefault.jpg,17071,43.0,0
eARBsTukEPw,NBHS Concert Chorale 2004 God Bless America,https://i.ytimg.com/vi/eARBsTukEPw/hqdefault.jpg,1755,5.0,1
MM6pUMQ_rUA,Gavin DeGraw - Make a Move (Live),https://i.ytimg.com/vi/MM6pUMQ_rUA/hqdefault.jpg,2712,16.0,0
sgfd_0VbSGc,"Un maréchal ferrant pour mon âne à Retournac, au sud de l'Auvergne",https://i.ytimg.com/vi/sgfd_0VbSGc/hqdefault.jpg,3472,5.0,0
1zORonGM4dU,"You're Gonna Go Far, Kid - Drum Cover - AM",https://i.ytimg.com/vi/1zORonGM4dU/hqdefault.jpg,1496,18.0,0
mTAybfyWAIg,Green River Fatbike Ride,https://i.ytimg.com/vi/mTAybfyWAIg/hqdefault.jpg,16813,75.0,1
77iuZ8_AadM,Frei (Original Song),https://i.ytimg.com/vi/77iuZ8_AadM/hqdefault.jpg,2986,14.0,0
P3OsejtzWWY,‪☠‬ DIY Sugar Skull Hair Clips ‪☠‬,https://i.ytimg.com/vi/P3OsejtzWWY/hqdefault.jpg,12732,348.0,0
7UXYiOWgnT0,로보카폴리 플레이파크,https://i.ytimg.com/vi/7UXYiOWgnT0/hqdefault.jpg,5111,4.0,0
WzIjc257L8A,MORENO - O meia esquerda do América do RJ nos anos 80,https://i.ytimg.com/vi/WzIjc257L8A/hqdefault.jpg,11146,168.0,1
B9mfWYI9Kpc,Scuola freestyle Sport Saggio full monty by Nunzio McReynald﻿ Metropolitan Catania,https://i.ytimg.com/vi/B9mfWYI9Kpc/hqdefault.jpg,5778,14.0,0
by-BvdQdJZA,Gabriel D Giurfa,https://i.ytimg.com/vi/by-BvdQdJZA/hqdefault.jpg,2291,29.0,1
mVcpNEg1RtI,COMMERCIAL TV - Sweepo - The Set Up Freestyle [Net Video],https://i.ytimg.com/vi/mVcpNEg1RtI/hqdefault.jpg,29036,140.0,0
v-plutO9eeI,rc pusher tug,https://i.ytimg.com/vi/v-plutO9eeI/hqdefault.jpg,2015,7.0,0
FKl6J5-Nh44,"NTNM ep8 - Meet Dr. Quease, Part 3/3",https://i.ytimg.com/vi/FKl6J5-Nh44/hqdefault.jpg,44764,152.0,0
OmuGCxfPSBg,"FEIT Electric ""The Original"" 1880s Edison Light Bulb replica",https://i.ytimg.com/vi/OmuGCxfPSBg/hqdefault.jpg,38132,220.0,0
Xhm9R7pjnx4,Orion Rhythm Lesson 2/2,https://i.ytimg.com/vi/Xhm9R7pjnx4/hqdefault.jpg,8790,27.0,0
bCj8UdmMI24,2013 Y.P. Cai Hall Registration Day Promotion Video 《Cai Everywhere》,https://i.ytimg.com/vi/bCj8UdmMI24/hqdefault.jpg,5327,21.0,0
eaYN6jrxuzI,Eurofighter Typhoon 2008,https://i.ytimg.com/vi/eaYN6jrxuzI/hqdefault.jpg,2715,14.0,0
Eos6k4mnAcg,Pablo Alborán - Me Iré (Lyric Video),https://i.ytimg.com/vi/Eos6k4mnAcg/hqdefault.jpg,4263341,15218.0,1
T94m3hGDNyY,Kubat   Topal  Official Full Albüm,https://i.ytimg.com/vi/T94m3hGDNyY/hqdefault.jpg,10117,18.0,1
6ELK2cEFQ78,鳳嶺三牙(狗牙嶺)-1,https://i.ytimg.com/vi/6ELK2cEFQ78/hqdefault.jpg,14965,21.0,1
4qPfPmY2MkY,Unbox Lifeproof (Gen 2) case for iPhone 4/S,https://i.ytimg.com/vi/4qPfPmY2MkY/hqdefault.jpg,6703,7.0,0
hUmwGiJvuBk,Trago Pasta Frola en Argentina - El Gourmet,https://i.ytimg.com/vi/hUmwGiJvuBk/hqdefault.jpg,1720,0.0,1
WjzNsffS3jQ,Fix Archeage Graphics Problem - Nvidia Graphics 800M Series,https://i.ytimg.com/vi/WjzNsffS3jQ/hqdefault.jpg,21619,100.0,0
uH0HOVUNs5w,Vamos al zoológico,https://i.ytimg.com/vi/uH0HOVUNs5w/hqdefault.jpg,4557,6.0,1
wUegCPEEsZs,PUMAS PRIMER PARTIDO 5 AGOSTO 07 BARRA LOKA,https://i.ytimg.com/vi/wUegCPEEsZs/hqdefault.jpg,1305,4.0,0
wktTKMRBwZg,How to Make Flaked Stone Tools Knapping #4,https://i.ytimg.com/vi/wktTKMRBwZg/hqdefault.jpg,4767,8.0,1
tgpd5Mhs4hQ,Dj Rocko  -  Put Ur Hands Up,https://i.ytimg.com/vi/tgpd5Mhs4hQ/hqdefault.jpg,7012,8.0,0
1gtSvRmPqrY,König Der Löwen - Hakuna Matata,https://i.ytimg.com/vi/1gtSvRmPqrY/hqdefault.jpg,3954786,6526.0,1
u-HufttQYoY,Kickboxen Training - Fitness VS Kampfsport - Goeerki in Gefahr,https://i.ytimg.com/vi/u-HufttQYoY/hqdefault.jpg,30225,794.0,1
Q6BeWu4Lz9k,[Minefield] La conquête de Dark Tyroine - Episode 3,https://i.ytimg.com/vi/Q6BeWu4Lz9k/hqdefault.jpg,2951,118.0,0
XiHYFAJVBFI,Hollywood Virgin Remy review : ),https://i.ytimg.com/vi/XiHYFAJVBFI/hqdefault.jpg,4961,14.0,1
oUm3zzXfz_E,Ted Polk Middle School Symphonic Band - Big Circus March (5/15/10),https://i.ytimg.com/vi/oUm3zzXfz_E/hqdefault.jpg,1302,7.0,0
r9eyTcYLz9Y,INDIA: Inflation hits Bollywood,https://i.ytimg.com/vi/r9eyTcYLz9Y/hqdefault.jpg,1377,,0
FSKV133v_gU,Village de Megève Ville -  Mont Blanc -  Haute Savoie - Angelis Quelques Notes Pour Anna - HD / HQ,https://i.ytimg.com/vi/FSKV133v_gU/hqdefault.jpg,12225,41.0,0
rGulT7Q8Goo,US OPEN W Final 72kg - Ali Bernard vs. Iris Smith,https://i.ytimg.com/vi/rGulT7Q8Goo/hqdefault.jpg,2557,2.0,0
6gBUZ0Iea2E,Spongebob sings Blurred Lines by Robin Thicke,https://i.ytimg.com/vi/6gBUZ0Iea2E/hqdefault.jpg,13643,42.0,1
lx71-ltxNcg,DIY Anamorphe Lensflares,https://i.ytimg.com/vi/lx71-ltxNcg/hqdefault.jpg,4386,115.0,0
RpvUK-JDrEk,2011 FarmLinks Christmas Greeting,https://i.ytimg.com/vi/RpvUK-JDrEk/hqdefault.jpg,2708,10.0,0
GwdEIvbf_8M,Артём Татищевский - Месяца (Live),https://i.ytimg.com/vi/GwdEIvbf_8M/hqdefault.jpg,6256,11.0,1
k4we53niJBs,U2 Sheffield 360 Tour (ULTRAVIOLET) Light My Way Aug 20 2009,https://i.ytimg.com/vi/k4we53niJBs/hqdefault.jpg,10436,15.0,0
cADk1aqF9Wc,Резекне.AUDI Q7 в угоне.,https://i.ytimg.com/vi/cADk1aqF9Wc/hqdefault.jpg,92343,,0
_8DtnNK-7PA,dj boonie- jus and old boyfriend,https://i.ytimg.com/vi/_8DtnNK-7PA/hqdefault.jpg,3955,5.0,0
0xWbg33sv08,Team Trouble Trouble - Iggy Azalea DWTS 4 20 2015,https://i.ytimg.com/vi/0xWbg33sv08/hqdefault.jpg,86102,570.0,1
aOmkvBsIGtc,Skalbimo mašina Atlant 70C107,https://i.ytimg.com/vi/aOmkvBsIGtc/hqdefault.jpg,17201,25.0,0
WTqBGKzVmBo,Ярослав - бой с Харальдом/Yaroslav-Harald.wmv,https://i.ytimg.com/vi/WTqBGKzVmBo/hqdefault.jpg,115705,525.0,0
oNWyLmUMwow,Форумный №4 Z160,https://i.ytimg.com/vi/oNWyLmUMwow/hqdefault.jpg,3593,70.0,1
DeXEw4qgqhs,Bay lên nhé nụ cười 10a1 Thpt A Bl,https://i.ytimg.com/vi/DeXEw4qgqhs/hqdefault.jpg,13998,23.0,0
bRLN749iRMs,阪神・貸切列車「石屋川エクスプレス」o(^▽^)o,https://i.ytimg.com/vi/bRLN749iRMs/hqdefault.jpg,1745,3.0,0
44ywMuHIKbY,"How About a Song? ""An Unwavering Heart"" [Pokémon: X & Y]",https://i.ytimg.com/vi/44ywMuHIKbY/hqdefault.jpg,10433,282.0,0
HhBcWzrSt8w,"Corinthians 5x0 Marília - Brasileiro ""Série B"" 2008",https://i.ytimg.com/vi/HhBcWzrSt8w/hqdefault.jpg,4677,24.0,0
0TX-szP4SCA,Thanksgiving/Holiday Party Outfit Ideas,https://i.ytimg.com/vi/0TX-szP4SCA/hqdefault.jpg,3637,24.0,0
yBfy8-Nfmno,U-Haul Truck Sales Showcase,https://i.ytimg.com/vi/yBfy8-Nfmno/hqdefault.jpg,18483,97.0,0
LNGeATt0eSY,alphaville-forever young,https://i.ytimg.com/vi/LNGeATt0eSY/hqdefault.jpg,19169,13.0,0
8rceTivfqDk,Minecraft Tekkit - Non Premium 3.1.2,https://i.ytimg.com/vi/8rceTivfqDk/hqdefault.jpg,10426,24.0,0
qIY-Jxrx7FQ,The Great American Scream Machine,https://i.ytimg.com/vi/qIY-Jxrx7FQ/hqdefault.jpg,24640,20.0,0
xEuBdFHdxWo,03 Wszystko czego dziś chcę - Budka Suflera (35 Lecie) 2009,https://i.ytimg.com/vi/xEuBdFHdxWo/hqdefault.jpg,239951,370.0,0
vs4bNxjIIgk,Nikon D5300 w/ AF-S DX NIKKOR 18-140mm f/3.5-5.6G ED VR lens (Photo & Video Test),https://i.ytimg.com/vi/vs4bNxjIIgk/hqdefault.jpg,4968,12.0,0
mG8EiZ5sLAo,"""Home Run Hitler"" is Worst Yearbook Error EVER",https://i.ytimg.com/vi/mG8EiZ5sLAo/hqdefault.jpg,3347,85.0,0
MHC3p6bXm7o,barbie e porta secreta musica voce esta aqui audio,https://i.ytimg.com/vi/MHC3p6bXm7o/hqdefault.jpg,34942,266.0,0
EHkmGD2e98c,"PATENT TV KONCERT ""TRZEBA POMAGAC SWOIM"" GENIO NORM 2010 cz1",https://i.ytimg.com/vi/EHkmGD2e98c/hqdefault.jpg,2607,13.0,0
92F04nGYC8c,"Rogue's Gallery  - Standard Mono Black Aggro (Match 1, Game 3)",https://i.ytimg.com/vi/92F04nGYC8c/hqdefault.jpg,2710,6.0,0
ZVHm02FeCH8,Star Trek:TNG; Riker hawks some lame sh!t,https://i.ytimg.com/vi/ZVHm02FeCH8/hqdefault.jpg,161406,306.0,1
e49kieSYCAo,Papa Roach - Last Resort (Guitar & Drums cover),https://i.ytimg.com/vi/e49kieSYCAo/hqdefault.jpg,10064,51.0,0
VIFtH88Ot7c,cinco siglos igual-ANIMAL(cover),https://i.ytimg.com/vi/VIFtH88Ot7c/hqdefault.jpg,24432,64.0,0
p2EKyifqwoA,ICP JCW MUSIC VIDEO,https://i.ytimg.com/vi/p2EKyifqwoA/hqdefault.jpg,9646,42.0,1
I6Zq229SzOw,"Dance, to Boogie Beebies",https://i.ytimg.com/vi/I6Zq229SzOw/hqdefault.jpg,6524,3.0,1
r2Cd3QgueOg,ไกรทอง-ขมินทอง หัวดงรอบรอง-wmv.wmv,https://i.ytimg.com/vi/r2Cd3QgueOg/hqdefault.jpg,13908,46.0,0
0uaq7rDhg8s,"Stage 6 of the new ""Get Connected"" Neath Valley Stages Rally",https://i.ytimg.com/vi/0uaq7rDhg8s/hqdefault.jpg,1059,2.0,0
jDhRARxFhks,EXTREME DISC DRIVES II.wmv,https://i.ytimg.com/vi/jDhRARxFhks/hqdefault.jpg,5439,6.0,0
gfKaurlNG1A,Best AR-15 Pistol Ever? - Tactical Armament AR-15 Pistol Review,https://i.ytimg.com/vi/gfKaurlNG1A/hqdefault.jpg,465583,3239.0,0
xIFLXau0yso,♡ Como aplicar maquillaje en aerosol con Belletto Studio ♡,https://i.ytimg.com/vi/xIFLXau0yso/hqdefault.jpg,5536,32.0,1
tfKzv8EwdkU,Ecstasio - Lluvia Nocturna / Night Rain (LISN Music Promo Only),https://i.ytimg.com/vi/tfKzv8EwdkU/hqdefault.jpg,1436,,0
ARuwl-99Xn8,Journey - Open Arms - Norway Oslo 2009 HD,https://i.ytimg.com/vi/ARuwl-99Xn8/hqdefault.jpg,13669,156.0,1
K4kzIzueDmk,Proyecto Fusion,https://i.ytimg.com/vi/K4kzIzueDmk/hqdefault.jpg,7516,22.0,1
6Wmsg2V7OWs,JD's Graduation University of East London JULY 2009,https://i.ytimg.com/vi/6Wmsg2V7OWs/hqdefault.jpg,1358,0.0,0
skIhoVWVB84,Tolu Akinwumi Highlights (athlete),https://i.ytimg.com/vi/skIhoVWVB84/hqdefault.jpg,1465,1.0,0
JdQEAqUXfbQ,20111017-122227.mpg,https://i.ytimg.com/vi/JdQEAqUXfbQ/hqdefault.jpg,5335,26.0,1
SWMxSdcLsHg,RC Combat Robot Wars - Carcinus v Binky v Devils Coach Horse - 2014 Fighting Robots FW Champs Q6 #8,https://i.ytimg.com/vi/SWMxSdcLsHg/hqdefault.jpg,5934,7.0,1
9GucHcm1Wes,"[Fancam] 100905 2PM Encore Concert in Seoul ""Crazy4S"" - Nichkhun ver.",https://i.ytimg.com/vi/9GucHcm1Wes/hqdefault.jpg,6059,40.0,0
90U40MYFndA,Gmod - Half-Dumb Episode 4,https://i.ytimg.com/vi/90U40MYFndA/hqdefault.jpg,4375,27.0,0
OQUmaGekkUY,Sachs MadAss 125CC Review,https://i.ytimg.com/vi/OQUmaGekkUY/hqdefault.jpg,203055,547.0,0
j7caW4ulgQQ,Swampfest 08 mud bog,https://i.ytimg.com/vi/j7caW4ulgQQ/hqdefault.jpg,3346,6.0,0
ibbPE8caMvY,"""Dangerous Team"" - RCK Ryn - Czerwony Kapturek",https://i.ytimg.com/vi/ibbPE8caMvY/hqdefault.jpg,4051,3.0,0
og-xEtWWzeA,218 Talent Show 08 African Dance,https://i.ytimg.com/vi/og-xEtWWzeA/hqdefault.jpg,1338,1.0,0
VcSIGJZXuPI,Nike Wmns Roshe Run Metric Quick Strike & Nike Roshe Run Dynamic Flyerwire,https://i.ytimg.com/vi/VcSIGJZXuPI/hqdefault.jpg,2657,19.0,1
WJwhX6UVzoE,Rotator cuff Supraspinatus muscle strengthening,https://i.ytimg.com/vi/WJwhX6UVzoE/hqdefault.jpg,37823,190.0,0
QTcMdQ1Zg9Y,Kako staviti titlove na film?,https://i.ytimg.com/vi/QTcMdQ1Zg9Y/hqdefault.jpg,139897,343.0,0
s-b1MSawtxg,2014 KTM 250 SXF TITRI PARK WAIHOLA,https://i.ytimg.com/vi/s-b1MSawtxg/hqdefault.jpg,1548,0.0,1
_KighXXWdeY,RIPD Trailer HD - R.I.P.D. 1080p (2013),https://i.ytimg.com/vi/_KighXXWdeY/hqdefault.jpg,5184,51.0,0
qKkTA6O-7Ls,Bandi parkour training,https://i.ytimg.com/vi/qKkTA6O-7Ls/hqdefault.jpg,1257,12.0,0
t8iH-pC2PcU,Taking parrotlet: A Revisit to Koolaid and Peek-a-boo,https://i.ytimg.com/vi/t8iH-pC2PcU/hqdefault.jpg,17556,216.0,0
Tqf_0zmnOTI,Воскопресс Кулакова ВПК 1,https://i.ytimg.com/vi/Tqf_0zmnOTI/hqdefault.jpg,49875,106.0,0
CbQAZ2Ws6L8,Ketu Homa - Daily Group Planetary Homa,https://i.ytimg.com/vi/CbQAZ2Ws6L8/hqdefault.jpg,7651,,0
gqPVL9ddGUM,Barnabas R.I.P. - Bordeauxdogge Dogue de Bordeaux,https://i.ytimg.com/vi/gqPVL9ddGUM/hqdefault.jpg,1271,6.0,0
eI7PBhzqcGw,gossip-tv.gr Φιλιππίδης για Μπουλά,https://i.ytimg.com/vi/eI7PBhzqcGw/hqdefault.jpg,24141,110.0,0
KYILcLyC5gU,Angry Birds In Skyrim,https://i.ytimg.com/vi/KYILcLyC5gU/hqdefault.jpg,33669,239.0,0
lDHFRGgPWCk,liisbooaA FragMovie I,https://i.ytimg.com/vi/lDHFRGgPWCk/hqdefault.jpg,12311,141.0,0
a1fORA15KTw,Rager Match Ep. 3,https://i.ytimg.com/vi/a1fORA15KTw/hqdefault.jpg,4108,172.0,0
hdU_rLFuK4c,Back Country Baja Horse Race,https://i.ytimg.com/vi/hdU_rLFuK4c/hqdefault.jpg,27913,42.0,0
oabofBmkBwA,Joe Satriani - Presto (summer) from Vivaldi Four Seasons Cover by John Finney,https://i.ytimg.com/vi/oabofBmkBwA/hqdefault.jpg,15512,73.0,0
V3ryne6vRao,Haircut and Hot Sticks,https://i.ytimg.com/vi/V3ryne6vRao/hqdefault.jpg,4128,18.0,0
OgoaHgerlQ8,Dell Latitude E5420 Review,https://i.ytimg.com/vi/OgoaHgerlQ8/hqdefault.jpg,114184,273.0,0
0f_kLefUjVQ,مركز ليبرتي الطبي دبي د مجد ناجي أنتي أجمل  20 Liberty Medical Group Dr  Majd Naji,https://i.ytimg.com/vi/0f_kLefUjVQ/hqdefault.jpg,4736,2.0,0
boDWjSAd3HU,"Wilco Jesus, Etc. (Sydney Opera House)",https://i.ytimg.com/vi/boDWjSAd3HU/hqdefault.jpg,20803,105.0,0
ay-VRh3ngqg,Indonesia - 2007 World Culture Folk Dance Competition,https://i.ytimg.com/vi/ay-VRh3ngqg/hqdefault.jpg,39765,48.0,0
8vIkLnqGP7Q,need for speed underground 2 lincoln navigator cruise gameplay,https://i.ytimg.com/vi/8vIkLnqGP7Q/hqdefault.jpg,6835,38.0,0
ca6hyxQ3cR0,30 years of 'When Animals Attack',https://i.ytimg.com/vi/ca6hyxQ3cR0/hqdefault.jpg,8289,96.0,0
NU--TiEIi6o,sparking、meteor「スーパーベジットｖｓスーパーゴジータ」,https://i.ytimg.com/vi/NU--TiEIi6o/hqdefault.jpg,3273,7.0,1
YBS7gkrNFwc,Counter Strike 1.6 (CS1.6) - TBH.ASUS vs. Mousesports (2/4),https://i.ytimg.com/vi/YBS7gkrNFwc/hqdefault.jpg,3204,5.0,0
jkkQFzbKmXc,"Robyn - Dancing On My Own [Live at O2 Shepard's Bush Empire, London, 22 Oct 2010]",https://i.ytimg.com/vi/jkkQFzbKmXc/hqdefault.jpg,2846,22.0,0
tOyT8n7WaHc,Tamer Hosny 180 Darga live,https://i.ytimg.com/vi/tOyT8n7WaHc/hqdefault.jpg,1941,11.0,0
mWiTNPFJ-_U,Toddler Cruise - Usery Mountain Regional Park,https://i.ytimg.com/vi/mWiTNPFJ-_U/hqdefault.jpg,5584,1.0,0
82Z4jedRZCA,Zac's first mma fight,https://i.ytimg.com/vi/82Z4jedRZCA/hqdefault.jpg,1822,2.0,0
sgx3M5_iFIw,[How To] Play Serious Sam BFE Online Using Greenluma Tutorial (Tunngle Optional),https://i.ytimg.com/vi/sgx3M5_iFIw/hqdefault.jpg,27819,55.0,0
s0mk6QvQQK4,Kooperierende Industrieroboter - iwb,https://i.ytimg.com/vi/s0mk6QvQQK4/hqdefault.jpg,4665,10.0,0
AJw8a51WOL4,Black Friday at Pipeline - I got mine!,https://i.ytimg.com/vi/AJw8a51WOL4/hqdefault.jpg,2483,17.0,0
H4OOBXs7wkA,Brandon Overbey Whitney Whatley Wedding Reception,https://i.ytimg.com/vi/H4OOBXs7wkA/hqdefault.jpg,1306,4.0,0
RmeTsqvGdJg,阪急三番街2011GW③仮面ライダーオーズショー,https://i.ytimg.com/vi/RmeTsqvGdJg/hqdefault.jpg,8512,,0
Wty_zwErHhU,Green Fever Teaser 2011.wmv,https://i.ytimg.com/vi/Wty_zwErHhU/hqdefault.jpg,6462,16.0,1
